strain_rmse,E,theta_deg,a_fixed,b_fixed,c_fixed,x0_prime,y0_prime,h,pmax,tpeak,d,nu,alpha
97.04056099908622,3970024514.9346623,51.02774551531428,130.44316802036752,68.13634480879503,16.85622149228444,-158.53669310857003,-882.2683542523018,740.2514832979203,2405585.157580523,362536.58537128696,0.6206856019797787,0.16421035775437579,0.5942262120093385
133.2223073409535,5868720733.05311,-76.38572255059331,144.119487367977,316.20719434464496,15.059173953192765,716.1371768135373,-714.4063134947562,429.78804094361027,672045.2007766573,483519.4744303764,0.49820434496675403,0.24608466823845876,1.1837368068116514
186.89765672953644,548217218.2097515,64.20482291671274,234.9622097007268,340.31857155476655,8.73446760230301,304.5998352426027,1557.939615641361,308.5291188884248,403315.8349338864,330595.2204115873,0.2545848347974434,0.3335513268371218,1.0758830855733952
701.6960039235255,1688137300.1940799,-22.747155310336666,153.84782293122691,479.49030870306603,7.2551753093330325,-193.5576834289186,104.32497618573916,664.3458186821741,2804133.9426332056,460504.2486271966,0.6449938274783864,0.19580920061010534,0.702152523332986
102.53115084766229,4818782983.3981695,48.04598018854318,289.8742534253371,443.0310616176817,15.967740971456053,1262.8853997039391,683.1183587915693,749.1831303435483,1740645.4122322102,232489.57571424852,1.194282840269256,0.3396955749220184,0.3497986603507154
91.8890880116811,5165695963.471557,-35.14166872409262,151.04561774027655,463.14447160374027,7.35340087989015,310.81611789654517,-261.34673436240837,739.5128243493955,1306028.4789538046,235755.7664476139,0.7284980920928731,0.23102381247022252,1.1699636691375495
174.94188411525636,2985607653.183084,-37.07920010180819,151.75787023879872,360.95438226199326,9.023951731254783,-48.60810052611305,732.1938054131069,273.034154483662,599477.700564677,481878.3455747282,1.4607632045728893,0.32340543230670277,0.9989146396234975
107.27686716308146,7863909947.407475,63.522990978649545,223.43816598087514,338.05476328173825,17.209500902581556,1191.8609555838862,-778.7324288121622,701.7745776090962,1964620.4079866584,196739.8093169324,0.39564912627614746,0.30591963267684175,0.6485028772512982
106.28585050077567,6822957200.561605,18.481054121466357,296.66373423634496,393.7344046197916,2.7678441272845626,1045.0972528101652,571.7917079709528,373.2324226022824,1750413.238514568,259738.15063344862,0.659569114804604,0.2989576958077895,0.7552317409513927
96.53914777663562,5460935882.587336,71.88212589967003,225.38127223010824,91.42551494734272,8.836995731067292,-761.9158639996601,-70.64228507854682,723.9722667024137,1228700.944080088,488295.30126780184,0.8024149945357727,0.31754372276288945,0.546272370110516
116.27106956466689,4425917118.827223,23.72611353653153,144.17493152091208,303.5761928041879,6.63803409642537,1563.4428676782081,652.671048005443,585.3878508761735,3003642.5732522244,369997.7331038871,1.5719040270928386,0.16800279262979956,1.268683066327097
100.76154211731327,5897690649.473634,14.389178576986097,139.12163448797628,141.38900950171262,19.668599623441555,-1042.1921252087297,1320.6930171863323,288.71211221285614,2603792.9427192304,538702.7775859244,0.4673686397411586,0.34539063526261177,0.6769578505299787
